sense ID	lemma	variant	POS	comment
624899	boczne skrzywienie kręgosłupa	1	2	##K: specj. ##D: trójpłaszczyznowe skrzywienie kręgosłupa, w 85% przypadków o nieznanej przyczynie. [##P: Wiadomo jednak, że przyczyną bocznego skrzywienia kręgosłupa nie jest zła postawa lub niewłaściwe nawyki jedzenia i siedzenia, ani noszenie teczki lub plecaka w jednym ręku.] <##nDD>
624906	malrotacja jelit z wtórnym skrętem jelit	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Malrotacja_jelit} <##nDD>
624908	niedokonany zwrot jelit	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Malrotacja_jelit} <##nDD>
624927	przetoki tętnic wieńcowych	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Przetoki_t%C4%99tnic_wie%C5%84cowych} <##nDD>
624928	uraz psychiczny	1	2	##K: og. ##D: ostry, nagły uraz (szok), który może spowodować zaburzenia psychiczne i somatyczne. [##P: Powstały u niej uraz psychiczny na pewno będzie wymagał leczenia specjalistycznego.] {##L: http://pl.wikipedia.org/wiki/Uraz_psychiczny} <##nDD> ##A1: {smutek; krzywda, nieszczęście} - m [Wypadek brata spowodował u niego silny uraz psychiczny.]
624929	malformacja tętniczo-żylna naczyń wieńcowych	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Przetoki_t%C4%99tnic_wie%C5%84cowych} <##nDD>
624935	tożsamość społeczna	1	2	##K: specj. ##D: . [##P: ] {##L: http://pl.wikipedia.org/wiki/Tożsamość_społeczna} <##nDD>
624946	jałowa martwica guza piętowego	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Choroba_Haglunda} <##nDD> ##A1: 0 ##A2: 0
624948	oddzielająca martwica kostno-chrzęstna	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Oddzielaj%C4%85ca_martwica_kostno-chrz%C4%99stna} <##nDD> ##A1: 0 ##A2: 0
624954	zespół poprzecznego uszkodzenia połowy rdzenia	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Zesp%C3%B3%C5%82_Browna-Sequarda} <##nDD>
624972	rozrost mikroguzkowy kory nadnerczy	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Zesp%C3%B3%C5%82_Carneya} <##nDD>
625227	zespół delecji 13q	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Zesp%C3%B3%C5%82_delecji_13q} <##nDD>
625229	delecja długich ramion chromosomu 13	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Zesp%C3%B3%C5%82_delecji_13q} <##nDD>
625237	zespół delecji 18p	1	2	##K: specj. ##D: zróżnicowany fenotypowo zespół wad wrodzonych wywołany delecją krótkiego ramienia chromosomu 18. <##nDD>
625240	przemoc domowa	1	2	##K: og. ##D: . [##P: ] {##L: http://pl.wikipedia.org/wiki/Przemoc_domowa} <##nDD>
625269	mikrodelecja 16p	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Zesp%C3%B3%C5%82_Rubinsteina-Taybiego} <##nDD>
625275	zespół Kabuki typu 2	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Zesp%C3%B3%C5%82_Kabuki} <##nDD>
625304	mnogie przykurcze stawowe z hipoplazją płuc	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Zesp%C3%B3%C5%82_Peny-Shokeira} <##nDD>
625309	ewaluacja bieżąca	1	2	##K: specj. ##D: ewaluacja mająca na celu ocenę bieżącej realizacji planu oraz ewentualną jego modyfikację. <##s> <##nDD>
625356	ewaluacja ex-post	1	2	##K: specj. ##D: ewaluacja danego działania, zjawiska dokonana po jego zakończeniu. [##P: Ewaluacja ex-post została wprowadzona przez Komisję Europejską wraz z ewaluacją ex-ante, aby móc skutecznie oceniać realizację programów finansowanych z Funduszy Euroopejskich.] {##L: http://pl.wikipedia.org/wiki/Ocena_ex-post} <##nDD>
625360	ewaluacja ex-ante	1	2	##K: specj. ##D: ewaluacja sporządzana przed działaniem, mająca na celu oszacowanie jego wyników. {##L: http://pl.wikipedia.org/wiki/Ocena_ex-ante} <##nDD>
625369	delikt konstytucyjny	1	2	##K: urz. ##D: naruszenie, przekroczenie Konstytucji lub ustawy w sposób widoczny dla społeczności, poprzez czyn niewyczerpujący znamion przestępstwa. [##W: Odpowiedzialność za popełnienie deliktu konstytucyjnego dotyczy tylko wąskiej grupy najważniejszych urzędników państwowych wymienionych w art. 198 Konstytucji.] <##nDD>
625376	zespół delecji 22q11.2	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Zesp%C3%B3%C5%82_delecji_22q11.2} <##nDD>
625382	zespół alfa talasemia-opóźnienie umysłowe o dziedziczeniu sprzężonym z chromosomem X	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Zesp%C3%B3%C5%82_ATR-X} <##nDD>
625396	pamięć autobiograficzna	1	2	##K: specj. ##D: ponadnormalna zdolność pamięci, niezwykle wysokie uwrażliwie pamięci. [##P: ] {##L: http://pl.wikipedia.org/wiki/Pamięć_autobiograficzna} <##nDD>
625413	samorząd pomocniczy	1	2	##K: urz. ##D: jednostka pomocnicza, samorząd, stanowiący lokalny organ władzy, pełniący funkcje pomocnicze wobec władzy centralnej. <##nDD>
625417	aplazja szpiku	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Niedokrwisto%C5%9B%C4%87_aplastyczna} <##nDD>
625420	pamięć świadoma	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Pamięć_deklaratywna} <##nDD>
625421	zespół małopłytkowości i aplazji kości promieniowej	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Zesp%C3%B3%C5%82_ma%C5%82op%C5%82ytkowo%C5%9Bci_i_aplazji_ko%C5%9Bci_promieniowej} <##nDD>
625432	pamięć zdarzeń	1	2	##K: ##D: . [##P: ] {##L: } <##nDD>
625433	dysplazja kręgosłupowo-przynasadowa Kozłowskiego	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Dysplazja_kr%C4%99gos%C5%82upowo-przynasadowa_Koz%C5%82owskiego} <##nDD>
625461	mnoga gruczolakowatość wewnątrzwydzielnicza typu 2	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Mnoga_gruczolakowato%C5%9B%C4%87_wewn%C4%85trzwydzielnicza_typu_2} <##nDD>
625462	zespół gruczolakowatości wewnątrzwydzielniczej typu 2	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Mnoga_gruczolakowato%C5%9B%C4%87_wewn%C4%85trzwydzielnicza_typu_2} <##nDD>
625465	płodowy zespół trimetadionowy	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/P%C5%82odowy_zesp%C3%B3%C5%82_trimetadionowy} <##nDD>
625481	zespół obrzęk limfatyczny-podwójny rząd rzęs	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Zesp%C3%B3%C5%82_obrz%C4%99k_limfatyczny-podw%C3%B3jny_rz%C4%85d_rz%C4%99s} <##nDD>
625494	psychologia zeznań świadków	1	2	##K: specj. ##D: . [##P: ] {##L: } <##nDD>
625495	psychologia prawa	1	2	##K: specj. ##D: . [##P: ] {##L: } <##nDD>
625496	psychologia penitencjarna	1	2	##K: specj. ##D: . [##P: ] {##L: } <##nDD>
625561	psychoterapia eklektyczna	1	2	##K: specj. ##D: psychoterapia, w której wykorzystywane są techniki i metody z różnych typów psychoterapii. [##P: ] {##L: } <##nDD>
625585	gra wyścigowa	1	2	##K: og. ##D: gatunek gry komputerowej polegający na ściganiu się z przeciwnikami sterowanymi przez komputer lub z osobą albo osobami siedzącym obok (tzw. podzielony ekran) bądź przez sieci internet lub LAN.  [##W: DiRT 3 otrzymał nagrodę dla najlepszej gry wyścigowej w plebiscycie GameSpot Best Of 2011.] {##L: http://pl.wikipedia.org/wiki/Wy%C5%9Bcigi_(gatunek_gier_komputerowych)} <##nDD> ##A1: 0 ##A2: 0
625604	opuszkowa wrodzona neuropatia typu 2	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Choroba_Fazio-Londe} <##nDD>
625624	pierwotna karłowatość osteodysplastyczna mikrocefaliczna	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Pierwotna_kar%C5%82owato%C5%9B%C4%87_osteodysplastyczna_mikrocefaliczna} <##nDD>
625635	zespół "trzech M"	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Zesp%C3%B3%C5%82_%22trzech_M%22} <##nDD>
625657	hipoplazja kości krzyżowej	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Agenezja_ko%C5%9Bci_krzy%C5%BCowej} <##nDD> ##A1: 0
625659	zespół delecji 2q37	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Zesp%C3%B3%C5%82_delecji_2q37} <##nDD>
625665	hipoplazja kości strzałkowej i złożona brachydaktylia	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Zesp%C3%B3%C5%82_du_Pana} <##nDD>
625671	zespół dziecka-opony Michelin	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Zesp%C3%B3%C5%82_dziecka-opony_Michelin} <##nDD>
625683	holoprozencefalia z kraniosynostozą	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Zesp%C3%B3%C5%82_Genoa} <##nDD>
625699	zespół delecji 11q	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Zesp%C3%B3%C5%82_Jacobsena} <##nDD>
625710	zespół monosomii 5p	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Zesp%C3%B3%C5%82_kociego_krzyku} <##nDD>
625727	głód alkoholowy	1	2	##K: specj. ##D: . [##P: ] {##L: http://pl.wikipedia.org/wiki/Głód_alkoholowy} <##s> <##nDD> ##A1: {smutek; nieszczęście} - m [Osoba na głodzie alkoholowym ma tylko jedno pragnienie: zażyć ponownie swoją truciznę.] ##A2: {smutek, złość, strach; krzywda, nieszczęście} - m [Głód alkoholowy był główną przyczyną biedy w ich domu.]
625730	zespół monosomii 1p36	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Zesp%C3%B3%C5%82_monosomii_1p36} <##nDD>
625736	dysplazja mezomeliczna typu Nievergelta	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Zesp%C3%B3%C5%82_Nievergelta} <##nDD>
625739	mikroftalmia zespołowa	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Zesp%C3%B3%C5%82_oczno-twarzowo-sercowo-z%C4%99bowy} <##nDD>
625741	zespół odwróconej perfuzji tętniczej	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Zesp%C3%B3%C5%82_odwr%C3%B3conej_perfuzji_t%C4%99tniczej} <##nDD>
625742	zespół odwróconego kierunku przepływu krwi	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Zesp%C3%B3%C5%82_odwr%C3%B3conej_perfuzji_t%C4%99tniczej} <##nDD>
625755	nefroblastomatoza i gigantyzm płodowy	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Zesp%C3%B3%C5%82_Perlmana} <##nDD>
625765	dane jakościowe	1	2	##K: specj. ##D: w badaniach empirycznych - dane niepoliczalne. <##s> <##nDD>
625767	dane ilościowe	1	2	##K: specj. ##D: w badaniach empirycznych - dane policzalne. <##s> <##nDD> 
625795	upojenie patologiczne	1	2	##K: specj. ##D: . [##P: ] {##L: http://pl.wikipedia.org/wiki/Upojenie_patologiczne} <##nDD> 
625797	żądanie udzielenia wyjaśnień	1	2	##K: urz. ##D: rodzaj pisma urzędowego, w którym nadawca wzywa odbiorcę do udzielenia wyjaśnień w jakiejś kwestii. <##nDD>
625799	enteropatia z utratą białek	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Enteropatia_z_utrat%C4%85_bia%C5%82ek} <##nDD>
625800	wezwanie do zapłaty	1	2	##K: urz. ##D: rodzaj urzędowego pisma, w którym wierzyciel wzywa dłużnika do uregulowania zobowiązań. <##nDD>
625805	autyzm schizofreniczny	1	2	##K: specj. ##D: . [##P: ] {##L: http://pl.wikipedia.org/wiki/Autyzm_schizofreniczny} <##nDD> ##A1: 0 ##A2: 0
625823	krótkie wędzidełko języka	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Ankyloglossia} <##nDD>
625835	zdjęcie radiologiczne	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Zdj%C4%99cie_rentgenowskie} <##nDD> 
625884	częściowe nieprawidłowe przyłączenie żył płucnych	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Cz%C4%99%C5%9Bciowe_nieprawid%C5%82owe_przy%C5%82%C4%85czenie_%C5%BCy%C5%82_p%C5%82ucnych} <##nDD>
625914	zespół wrodzonej ośrodkowej hipowentylacji	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Kl%C4%85twa_Ondyny} <##nDD>
625917	kompleks wad wrodzonych	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Kompleks_wad_wrodzonych} <##nDD>
625941	malformacja tętniczo-żylna	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Malformacja_t%C4%99tniczo-%C5%BCylna} <##nDD>
625944	malformacje żyły Galena	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Malformacje_%C5%BCy%C5%82y_Galena} <##nDD>
625945	tętniaki żyły Galena	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Malformacje_%C5%BCy%C5%82y_Galena} <##nDD>
625953	naczyniak jamisty ośrodkowego układu nerwowego	1	2	##K: specj. ##D: łagodny guz naczyniowy, należący do guzów hamartomatycznych, może być dziedziczony autosomalnie dominująco, ma najczęściej przebieg bezobjawowy, rzadko jest przyczyną napadów padaczkowych i ubytków neurologicznych. <##nDD> ##A1: 0
625956	gąbczastość rdzenia nerki	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Nerka_g%C4%85bczasta} <##nDD>
625964	pęcherzyk w kształcie czapki frygijskiej	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/P%C4%99cherzyk_w_kszta%C5%82cie_czapki_frygijskiej} <##nDD>
625970	postępująca dysplazja pseudoreumatoidalna	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Post%C4%99puj%C4%85ca_dysplazja_pseudoreumatoidalna} <##nDD>
625972	potworniak okolicy krzyżowo-guzicznej	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Potworniak_okolicy_krzy%C5%BCowo-guzicznej} <##nDD> ##A1: 0
626011	kompleks wynicowanie-wierzchniactwo	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Wynicowanie_p%C4%99cherza_moczowego} <##nDD>
626024	mutacja chromosomowa	1	2	##K: specj. <##nDD> 
626048	idiopatyczne przerostowe zwężenie podaortalne	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Kardiomiopatia_przerostowa} <##nDD>
626054	kardiomiopatia indukowana stresem	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Zesp%C3%B3%C5%82_takotsubo} <##nDD>
626081	mózgowa autosomalna dominująca arteriopatia z podkorowymi zawałami i leukoencefalopatią	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/CADASIL} <##nDD>
626088	choroba Charcota-Mariego-Tootha typu 1A	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Choroba_Charcota-Mariego-Tootha_typu_1A} <##nDD>
626090	choroba Charcota-Mariego-Tootha typu 1B	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Choroba_Charcota-Mariego-Tootha_typu_1B} <##nDD>
626101	glikogenoza typu VI	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Choroba_Hersa} <##nDD>
626116	dysplastyczny zwojak móżdżku	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Choroba_Lhermitte%27a-Duclos} <##nDD> ##A1: 0 ##A2: 0
626134	rodzinny niedobór HDL	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Choroba_tangierska} <##nDD>
626136	glikogenoza typu VII	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Choroba_Tarui%27ego} <##nDD>
626151	dystonia torsyjna typu 1	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Dystonia_torsyjna_typu_1} <##nDD>
626152	dystonia mięśniowa deformacyjna	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Dystonia_torsyjna_typu_1} <##nDD>
626157	dystonia z dobrą odpowiedzią na L-dopę	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Dystonia_z_dobr%C4%85_odpowiedzi%C4%85_na_L-dop%C4%99} <##nDD>
626162	glikogenoza typu XI	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Zesp%C3%B3%C5%82_Fanconiego-Bickela} <##nDD>
626165	gorączka okresowa związana z hipergammaglobulinemią D	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Gor%C4%85czka_okresowa_zwi%C4%85zana_z_hipergammaglobulinemi%C4%85_D} <##nDD>
626182	okresowy paraliż hipokaliemiczny	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Okresowy_parali%C5%BC_hipokaliemiczny} <##nDD>
626219	niedobór oksydazy ksantynowej	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Ksantynuria} <##nDD>
626221	leukoencefalopatia z zanikającą istotą białą	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Leukoencefalopatia_z_zanikaj%C4%85c%C4%85_istot%C4%85_bia%C5%82%C4%85} <##nDD>
626236	niedobór dehydrogenazy 3-hydroksyacylo-koenzymu A długołańcuchowych kwasów tłuszczowych	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Niedob%C3%B3r_dehydrogenazy_3-hydroksyacylo-koenzymu_A_d%C5%82ugo%C5%82a%C5%84cuchowych_kwas%C3%B3w_t%C5%82uszczowych} <##nDD>
626240	niedobór dehydrogenazy glukozo-6-fosforanowej	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Niedob%C3%B3r_dehydrogenazy_glukozo-6-fosforanowej} <##nDD>
626241	niedobór izomerazy fosfotriozowej	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Niedob%C3%B3r_izomerazy_fosfotriozowej} <##nDD>
626243	niedobór kofaktora molibdenowego	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Niedob%C3%B3r_kofaktora_molibdenowego} <##nDD>
626246	niedobór syntazy metioninowej	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Niedob%C3%B3r_syntazy_metioninowej} <##nDD>
626247	niedobór metylotransferazy homocysteinowej	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Niedob%C3%B3r_syntazy_metioninowej} <##nDD>
626255	odruch kichania spowodowany światłem słonecznym	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Odruch_kichania_spowodowany_%C5%9Bwiat%C5%82em_s%C5%82onecznym} <##nDD>
626288	rodzinna amyloidoza typu fińskiego	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Rodzinna_amyloidoza_typu_fi%C5%84skiego} <##nDD>
626332	mięsak kościopochodny	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Kostniakomi%C4%99sak} <##nDD> ##A1: 0
626337	zespół oporności na hormony tarczycy	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Zesp%C3%B3%C5%82_oporno%C5%9Bci_na_hormony_tarczycy} <##nDD>
626360	choroba endokrynologiczna	1	2	##K: specj. ##D: choroba, w której przebiegu występują zaburzenia funkcjonowania układu hormonalnego. <##nDD>
626365	guz neuroendokrynny przewodu pokarmowego	1	2	##K: specj. ##D: guz nowotworowy układu pokarmowego, wywodzący się z komórek gruczołów endokrynnych lub rozsianych komórek endokrynnych. <##nDD> ##A1: 0 ##A2: 0
626385	gruczolak przysadki	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Gruczolak_przysadki} <##nDD> ##A1: 0 ##A2: 0
626391	gruczolakowatość wewnątrzwydzielnicza	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Mnoga_gruczolakowato%C5%9B%C4%87_wewn%C4%85trzwydzielnicza} <##nDD>
626554	lek anorektyczny	1	2	##K: specj. ##D: substancja hamująca uczucie głodu, powodująca ograniczenie spożycia pokarmu. [##P: ] {##L: } <##nDD>
626567	agresja elektroniczna	1	2	##K: og. ##D: stosowanie przemocy poprzez: prześladowanie, zastraszanie, nękanie, wyśmiewanie innych osób z wykorzystaniem Internetu i narzędzi typu elektronicznego takich jak: SMS, e-mail, witryny internetowe, fora dyskusyjne w internecie, portale społecznościowe i inne. [##W: Badacze z sześciu krajów: Włoch (koordynator projektu - Uniwersytet w Bolonii), Niemiec, Hiszpanii, Grecji, Wielkiej Brytanii i Polski podjęli się zadania stworzenia narzędzi pomiarowych oraz programów profilaktycznych dotyczących agresji elektronicznej.] {##L: } <##s> <##nDD>
626572	taniec latynoamerykański	1	2	##K: specj. ##D: taniec towarzyski taki jak salsa, jive czy bossa nova. <##nDD>
626575	pozycja baletowa	1	2	##K: specj. ##D: pozycja, stosowana przez tancerzy baletowych w treningu i na scenie; wyróżnia się pięć pozycji baletowych. <##nDD>
626639	element nilpotentny	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Nilpotent} <##nDD>

626641	dziesięciokąt foremny	1	2	##K: og. {##L: http://pl.wikipedia.org/wiki/Dziesi%C4%99ciok%C4%85t_foremny} <##nDD>
626733	pomoc psychologiczna	1	2	##K: specj. ##D: . [##P: ] {##L: http://pl.wikipedia.org/wiki/Pomoc_psychologiczna} <##nDD> 
626832	motocykl kabinowy	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Motocykl_kabinowy} <##nDD> 
626844	pięciokąt foremny	1	2	##K: og. ##D: pentagon -  figura wypukła, pięciokąt o wszystkich bokach równej długości i wszystkich kątach równych. [##W: Idealny pentagram powstaje poprzez wyrysowanie przekątnych pięciokąta foremnego i następnie zamazanie oryginału.] <##nDD>
626875	super nowy	1	4	##K: nienorm. <##s> <##nDD>
626907	liczarka banknotów	1	2	##K: specj.
##D: urządzenie służące do liczenia liczby banknotów lub sumy ich wartości. {##L: http://pl.wikipedia.org/wiki/Liczarka_banknot%C3%B3w} <##nDD>
626936	sport drużynowy	1	2	##K: specj. ##D: między innymi piłka nożna i piłka ręczna. ##A1: 0 <##nDD> 
627085	podbieracz pokosów	1	2	##K: specj. ##D: maszyna rolnicza służąca do podbierania pokosów siana lub zboża. <##nDD>
627341	nasycony kwas tłuszczowy	1	2	##K: specj. ##D: kwas tłuszczowy, który nie zawiera podwójnych wiązań w cząsteczce. [##P: W warunkach normalnych nasycone kwasy tłuszczowe są zwykle białymi ciałami stałymi.] <##nDD>
627343	nienasycony kwas tłuszczowy	1	2	##K: specj. ##D: kwas tłuszczowy zawierający wiązania podwójne. [##W: Wśród nienasyconych kwasów tłuszczowych wyróżnia się grupę wielonienasyconych kwasów tłuszczowych, które, jak sama nazwa wskazuje, zawierają więcej niż jedno wiązanie podwójne.] <##nDD>
627365	kwas tłuszczowy omega-3	1	2	##K: specj. ##D: nienasycony kwas tłuszczowy, którego ostatnie wiązanie podwójne w łańcuchu węglowym znajduje się przy trzecim od końca atomie węgla. [##W: W kilku badaniach stwierdzono możliwe działanie przeciwnowotworowe kwasów tłuszczowych omega-3 (zwłaszcza w przypadku raka piersi, okrężnicy i prostaty).] <##nDD>
627377	kwas tłuszczowy omega-9	1	2	##K: specj. ##D: nienasycony kwas tłuszczowy, którego ostatnie wiązanie podwójne znajduje się przy dziewiątym od końca atomie węgla łańcucha węglowego. [##P: W 2001 stwierdzono, że kwasy tłuszczowe omega-9 oraz niektóre wielonienasycone (omega-6) sprzyjają rozwojowi raka piersi po menopauzie.] <##nDD>
627382	kwas tłuszczowy omega-6	1	2	##K: specj. ##D: nienasycony kwas tłuszczowy, którego ostatnie wiązanie podwójne znajduje się przy szóstym od końca atomie węgla łańcucha węglowodorowego. [##W: Kwasy omega-6 należą do niezbędnych nienasyconych kwasów tłuszczowych (NNKT), co oznacza, że nie są one produkowane przez organizm człowieka, a jednocześnie są mu potrzebne do prawidłowego funkcjonowania i muszą być pobierane z pożywienia.] <##nDD>
638022	rogalik francuski	1	2	##K: og. ##D: rodzaj słodkiej bułki, zwykle dość miękki rogalik z nadzieniem. [##P: Na śniadanie podano nam sok pomarańczowy i rogaliki francuskie.] <##nDD> 
627503	znak graniczny	1	2	##K: og. ##D: znak wyznaczający granice czegoś, np. państwa, posiadłości, w terenie. <##nDD>
627568	zgromadzenie żeńskie	1	2	##K: specj. ##D: na przykład siostry klaretynki. <##nDD>
627629	wyoblak ręczny	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Wyoblak_r%C4%99czny} <##nDD>
627630	wzornik do wyoblania	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Wzornik_do_wyoblania} <##s> <##nDD>
627631	rolka do wyoblania	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Rolka_do_wyoblania} <##nDD>
627863	włókno naturalne	1	2	##K: og. <##s> <##nDD> 
627869	podnośnik hydrauliczny	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Podno%C5%9Bnik_hydrauliczny} <##nDD>
627903	mączka kukurydziana	1	2	##K: og.
##D: mączka pozyskiwana z białych pręcików kukurydzy. <##nDD>
628657	śmigłowcowiec desantowy	1	2	##K: specj. ##D: rodzaj śmigłowcowca. <##nDD>
629462	rower składany	1	2	##K: og. {##L: http://pl.wikipedia.org/wiki/Rower_sk%C5%82adany} <##s> <##nDD>
628946	aparat mowy	1	2	##K: og. {##L: http://pl.wikipedia.org/wiki/Aparat_mowy} <##nDD>
629077	wyczystka kominowa	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Wyczystka_kominowa} <##nDD>
629224	przełożony prowincjalny	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Prowincja%C5%82} <##nDD> ##A1: 0 ##A2: 0
629375	karabin iglicowy	1	2	##K: specj. ##D: rodzaj karabinu odtylcowego. {##L: http://pl.wikipedia.org/wiki/Karabin_iglicowy} <##nDD>
629441	jego miłość pan	1	2	##K: książk.
##D: staropolski tytuł grzecznościowy, dodawany zazwyczaj do nazwiska albo tytułu. <##nDD>
629508	bułka maślana	1	2	##K: og. ##D: rodzaj bułki. <##s> <##nDD>
629583	retabulum szafiaste	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/O%C5%82tarz_szafiasty} <##nDD> 
629654	dukla chodnikowa	1	2	##K: specj. ##D: wąski, pionowy szybik, który łączy dwa poziome wyrobiska; przebity w celu utworzenia przejścia dla ludzi. <##nDD>
630158	receptor bólowy	1	2	##K: og. {##L: http://pl.wikipedia.org/wiki/Nocyceptor} <##nDD>
630292	szkoła jednoklasowa	1	2	##K: og.
##D: szkoła, w której wszyscy uczniowie uczą się razem w jednej klasie. <##s> <##nDD>
630396	przeszczepienie rogówki	1	2	##K: specj. ##D: okulistyczna operacja chirurgiczna przeszczepienia rogówki, w której uszkodzona lub zniszczona przez chorobę rogówka jest wymieniana na zdrową tkankę rogówki dawcy, pobraną od osoby niedawno zmarłej. {##L: http://pl.wikipedia.org/wiki/Przeszczepianie_rog%C3%B3wki} <##nDD>
630495	zakład ubezpieczeń	1	2	##K: og. {##L: http://pl.wikipedia.org/wiki/Ubezpieczyciel} <##nDD>
630498	manometria przełyku	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Manometria_prze%C5%82yku} <##nDD>
630499	manometria odbytu i odbytnicy	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Manometria_odbytu_i_odbytnicy} <##nDD>
